venue_id,venue_name,city,address,website_url,menu_url,menu_source_type,tier,discovery_source,menu_status,last_checked_at
d50226ba6bbd8305,32-16-8,Berlin,"Perleberger Straße 58, 10559 Berlin",https://www.32168.de,,,1,overpass_osm,,
af039aeb85bea457,39 Bar,Berlin,"Oranienstraße 39, 10999 Berlin",,,,1,overpass_osm,,
38220627dd22ea04,9:00 pm,Berlin,,,,,1,overpass_osm,,
1cdc5cb7fcb85f62,AVCI Cocktail-Bar,Berlin,,,,,1,overpass_osm,,
1e847aa10ceb7f4f,Abstand,Berlin,"Rigaer Straße 78, 10247 Berlin",,,,1,overpass_osm,,
13fc6e491fedbbb1,Adam's Eck,Berlin,"Germaniastraße 150a, 12099 Berlin",,,,1,overpass_osm,,
a2a470e8b2545afe,Albert's,Berlin,"Scharnweberstraße 16, 13405 Berlin",https://www.alberts-restaurants.de/,,,1,overpass_osm,,
55cc5c22ca13d23a,Alcatraz,Berlin,"Wilsnacker Straße 30, 10559 Berlin",,,,1,overpass_osm,,
feb6c2f4e700d831,Alois S.,Berlin,"Senefelderstraße 18, 10437 Berlin",https://www.aloiss.de/,,,1,overpass_osm,,
fee4da8926b641f8,Alte Wäscherei,Berlin,"Naugarder Straße 11, 10409 Berlin",http://altewäscherei.de/,,,1,overpass_osm,,
e483602c24bcda37,Alter Roter Löwe Rein,Berlin,"Richardstraße 31, 12043 Berlin",https://redlion.berlin/,,,1,overpass_osm,,
21b48266725dfddf,Am Klinikum,Berlin,"Hindenburgdamm 93, 12203 Berlin",,,,1,overpass_osm,,
31ca7fa6e7fbdcda,Am Park,Berlin,"Ottostraße 9, 10555 Berlin",,,,1,overpass_osm,,
3e27c28027bcd7b8,August Fengler,Berlin,"Lychener Straße 11, 10437 Berlin",https://www.augustfengler.de/,,,1,overpass_osm,,
d55d4fc7639ab47f,Auguste,Berlin,,,,,1,overpass_osm,,
aca02eff77f16ee5,Avalon,Berlin,"Jessnerstraße 16, 10247 Berlin",,,,1,overpass_osm,,
